representative,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
4ef396bdbb466b39bfda503514be40f912fb2ad3,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
54baf1cd0e3af0bc320ee0effba262633843bfd2,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
c496a488de7367789a59bc5afc75cb34a53bde0e,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
37adf2b404dca80a228d1291736ac953d4f8fc38,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
185ae4c57b429d479f1d4174eba11b3bb23abf35,80721,Microgadus proximus,species,0.9811,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Microgadus,Microgadus proximus
6b1508823085b8f5a5def42a39167ebe2f2006c8,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
18a5daadd58cf85a72067e197b245d0e84b2dcea,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
26f208c38a1feec8beb3fbe6baf8fbf593cf4060,30724,Clupea pallasii,species,0.9984,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
d956aafb93c68f7194f9c7fb88ba600c465a1702,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
73e6a21beb229b80554f71ed9aa0c88daea3f63b,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
46c0f3f7cc9fc4af36564df913ef5a83cc5ad474,34820,Sebastes,genus,0.9922,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
0c362ea93d79119d8ebf7bc899e9284a542b4202,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
410034b1c4d2d1d19b9c77e198054c747075889a,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
b85f2f55b08c477cfc7ba2186a3a072da3a96ebb,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
7cb9eb9d04422fa04d61d2c0381323d658359526,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
cd5167a06ac3822e66af354befecb9546f18acfc,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
a57f40dcf1f8a3f02513486b69ea5d2ea6be39ad,68515,Myctophidae,family,1,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
935e1491d2a830ad7d7177a795a0d6e60d73a9d3,1489388,Euteleosteomorpha,cohort,0.9987,Metazoa,Chordata,Actinopteri,,,,
bcc26441ef0d0a1d767b43e84d74092dc7c6cff0,186625,Clupeocephala,no rank,0.9474,Metazoa,Chordata,Actinopteri,,,,
d11bc75d1207c6b4f382c7a315bbde58e8e07057,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
54efdab6a83b527b6f2ec937655e5cc7e96941a5,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
f75b2882b98a1d22cd0a6d7d1353bd1b6adfb2e4,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
b650cc686333eb505e2a1ea3ff039f5153e396f0,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
975069fd856fec2d93627f2503a3acf611a007bf,1489799,Bathylagidae,family,0.9882,Metazoa,Chordata,Actinopteri,Argentiniformes,Bathylagidae,,
2c65357dba520df905803172280afcbeb4e0a622,8012,Osmeridae,family,0.9971,Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,,
e7e676dfb4c788e7111b7fa38de68640a4bbe950,91657,Stenobrachius,genus,0.9965,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
95cdd2378ff0cf268ad19797197083246088d0fd,8012,Osmeridae,family,0.9986,Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,,
feb1cf4f5bb47f7f246e340acaa8dd9a1a86463e,8012,Osmeridae,family,0.9997,Metazoa,Chordata,Actinopteri,Osmeriformes,Osmeridae,,
0a97eb42ae3ce78b657a943ff2daee602fd480ce,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
e79ba12538ca4758506877fdd668d12ce325f9cf,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
301a1e38f6d312de03079da82f7fadcd9a2bc9d1,8110,Sebastolobus altivelis,species,NA,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastolobus,Sebastolobus altivelis
82c81c7dd030b3e8326d7dde322b45c66816a168,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
da00db71157ea502420bc052653984422501dfc1,1489388,Euteleosteomorpha,cohort,0.9994,Metazoa,Chordata,Actinopteri,,,,
f666e4589943eed4c6f45745b0526e65ea13f53b,30724,Clupea pallasii,species,0.9908,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
2296c8e47672aaecc77ed653008a56f2fcf73afd,8256,Pleuronectidae,family,0.9806,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
8db28153be0db70b8912e8eba91913a22d88d7a1,8224,Scombridae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Scombridae,,
bef01651484806ea085a8fd1ed2c2ef0f0ad70a9,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
c661189ecd378b8e0eee802c12d52ee6e3965f7c,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
aef5b0aef20a921ff9a1d1dfadefea255c995ab0,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
c9151a26eb2938de14f8823f6345d6c393f479c1,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
aac6ce80fcbb1ee99e6911697c62f04a6968b0af,7780,Raja,genus,0.9997,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
b3068c960d780d002454030f5434a59bbc776c51,8256,Pleuronectidae,family,0.9836,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
9bf24760161672af7e59910bf42cc5036c83a1c0,8256,Pleuronectidae,family,0.9937,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
c05e5a046eac8d7b194fe0a65dbdcdd2a085731f,8113,Cichlidae,family,0.9999,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
771a0d3de012a0ce2dd6f2badaf6f990af60bb3d,30724,Clupea pallasii,species,0.9911,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
e74b0df52fcb0e3fc808ed29e8a5d28914a583c9,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
8ed9a7a39946d43d94ea67b3430b948d23c00c83,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
56720e36c8e3dbf5fa47388a19bc597831cbe056,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
df9942019d8e0c8f111d59ffe9150f2cfd7e62bd,134613,Argentiniformes,order,0.9854,Metazoa,Chordata,Actinopteri,Argentiniformes,,,
87ba6a570aeec33879d66a2982d75d856e1dc936,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
a7cd38842a453d54533929a84be158a833da89a9,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
103e4aaaad507e5cb854065c51432fe94401bfdd,7780,Raja,genus,0.9997,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
3534db907d38870494e7759d7b7e84499c3320c2,30724,Clupea pallasii,species,0.9909,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
d1a4732ea34b7e9a11f72f3d03459bba81f38de8,7780,Raja,genus,0.9997,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
25b411cad3780c002e78c40f6ec4ea69f7472273,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
dcf40fd381aa1995fc63c71f9067c5df7bada5cf,8062,Merluccius,genus,0.9997,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
7fcdfaa03e843a9ad27d2b67a5275b59f0c1076c,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
a61b68f5247371069a8546b7d25cc7b805b9b59d,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
d92548eb9e977716bf79cc0e75afba2d9ff29e82,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
6ee26cf0b3b66a59d028466f6bde1cfc57630e25,91657,Stenobrachius,genus,0.9965,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
84fccc39bb045adeacc00dd8927b06e46eec53dd,7797,Squalus acanthias,species,1,Metazoa,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,Squalus acanthias
9450e2b00fe9717c66799d034161d21e4a899fdb,134613,Argentiniformes,order,0.9873,Metazoa,Chordata,Actinopteri,Argentiniformes,,,
95b624d9bd801ab564e8d062ef0073b5152435b2,91657,Stenobrachius,genus,0.9965,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
21cd18d73c7368ff5645e77953fce401fc1fc74d,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
89e09d3ed9a8ea52ed002c787133734bac672fcf,186625,Clupeocephala,no rank,0.9935,Metazoa,Chordata,Actinopteri,,,,
9d0a4031b001c4efc23b1602f7d641823956cae0,30724,Clupea pallasii,species,0.9115,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
b4c17237bdd0a787dd54d02b043d337617dae807,30724,Clupea pallasii,species,0.9909,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
28860ad64e931119c4f8c3be4f31ff601d1d7de5,7873,Hydrolagus colliei,species,NA,Metazoa,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei
99fee003f4858025defc4143f7293472218df331,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
9c66ec0ecc54aadea2635d1e869eda7d8a65fab9,8224,Scombridae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Scombridae,,
ff18c8463c0ca4b7f23e85869e4eec4f2f945b1d,100204,Zalembius rosaceus,species,NA,Metazoa,Chordata,Actinopteri,,Embiotocidae,Zalembius,Zalembius rosaceus
7eed5aaa911e50ea7d161d3e66a27ab46856c557,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
96d416c3298d1480ae3a5372d2801930eeade4e2,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
826866b7d6c33f0f05882fab93f583afdae544ab,8256,Pleuronectidae,family,0.9346,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
06712f172d4607ca10242a2975fb09569f06aaa2,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
49ce97f2d99aa269e110923633a2373c549b84e6,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
7e0b78ff122c92d9b92b99780c2bc77fd1f3be49,8224,Scombridae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Scombridae,,
f9155a8a21670e69e972dee8bbe46cbfe9ae9734,91657,Stenobrachius,genus,0.9964,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
d4825401a79281de0ea9218db510bdb427d7cded,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
16fa89750f63ec8fefac91d81a631af41f9f5271,8062,Merluccius,genus,0.9872,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
862596e77981372eb54cf1a5dc64b5323978823d,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
d0a56373d70f77c93b2480cb5616f45481702926,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
ea018a7a258111a45384c2d8b77020d9ecbd3b2f,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
fbc4278c4ec6cc9828882f53e0afb093b404ff96,1489388,Euteleosteomorpha,cohort,1,Metazoa,Chordata,Actinopteri,,,,
42a9270f41c4b0a9f2b81da5a03d724ce73ef373,34820,Sebastes,genus,0.9963,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
e12897dbd0f320218ec4e35b9cad6b37fa54df3b,30724,Clupea pallasii,species,0.9143,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
af4aa508fea959f02994959ab3271166ea6e2ddf,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
38a1717ffc64d1b936965e7cce83c4f99a80b84c,68515,Myctophidae,family,0.9998,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
7a818557f70f3792df08632efaf745cdb8c29c23,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
ffafc2f25a0b65939c2d5f26fccdec5ad9af2063,1489799,Bathylagidae,family,0.9678,Metazoa,Chordata,Actinopteri,Argentiniformes,Bathylagidae,,
c6256396a7603741fbabc9976651b13b03d25bd5,8256,Pleuronectidae,family,0.9981,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
8998a5b447c43f0b8697bccda86c78d2ece3ac42,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
d24ce179c25b6cae3ebdf8dc0c37b3c669485eb5,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
efc74d21a3e6b2ca2bd2bb4b95ccdf81d61a57af,8193,Zoarcidae,family,0.9998,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
65088cf3b88701f9f1b7e6d0fceacdc5f33133ec,7805,Carcharhinidae,family,0.9996,Metazoa,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,,
6d0d3c3513a9341d8c1cf181130563721feb08a7,30724,Clupea pallasii,species,0.9909,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
b265b10f8c9a64d666167dd61471f995888b5073,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
4f303cb303268d121c98d6983ada293b1533d2ad,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
d21d06a5560095f42cba85f94314d2a5b8bf4b64,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
bd421a903a87d0ab469c8cb7385778700d765aeb,8224,Scombridae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Scombridae,,
55fade409daa2c358c3900758fbcfdfa1d480ba9,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
4a01f0b072f71ebd3027c0d9496ad326b181cb64,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
a4ddd2014478daaa9d9ae3b6b1675dc26bf963ab,274705,Sebastinae,subfamily,0.9903,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,,
d981d240fca6d01268bcb028a8bcd31fc0c73015,91657,Stenobrachius,genus,0.9937,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
ae6cbc35da1fd342175c74faedc3a69bfb3230a9,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
bc69d38057b742c7a3a06c2c2746d8d090600eb4,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
8a08fa26e8e36bb0aa68bba2161335eec34197bd,34820,Sebastes,genus,0.992,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,
4c3dae9ea204428f2c4e1d71fa1b9d660e76c671,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
3290e73f9aed67c6441ada09ea6095c0311a116b,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
67c36b9f2d5c7a54c03ef977ad87b4383670f93d,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
6e3dc59dc39fce6d1cc502cd7ac0c3e7fcc21686,1489388,Euteleosteomorpha,cohort,1,Metazoa,Chordata,Actinopteri,,,,
61d9050320210369b587200ccd876a42bfd52e9d,8256,Pleuronectidae,family,0.9352,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
308f3c293cb9c346a4a0de918a709b2101ff0c4c,30724,Clupea pallasii,species,0.9909,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
58787991849ede9f32f9943d2794dc24fecee8e4,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
0222ff6e5f94c827b73c7c88bb6a7d1cabbdc46c,8224,Scombridae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Scombridae,,
4bfae6dd61202ae2013db15a9bbe550048ff1410,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
91403d33b3b48158a2a8e44ad33478187792548c,229290,Anoplopoma fimbria,species,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,Anoplopoma,Anoplopoma fimbria
81b7fc13dac11ff340bbd98029fccaad0ae7febc,8256,Pleuronectidae,family,0.9917,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
5a3fb61ad4bf922cd8b07a9cf1b87c3137317e8c,94935,Belonidae,family,0.9991,Metazoa,Chordata,Actinopteri,Beloniformes,Belonidae,,
fe2d357d243b1b3f0037ec2ac688f652fe2b3cc5,229290,Anoplopoma fimbria,species,1,Metazoa,Chordata,Actinopteri,Perciformes,Anoplopomatidae,Anoplopoma,Anoplopoma fimbria
d0fbe17ea13614c2d8fa9717a3f66f284dea1663,183716,Liparis,genus,1,Metazoa,Chordata,Actinopteri,Perciformes,Liparidae,Liparis,
12c565a72197a75c60603c3b8a0eadefe47fcd2b,8256,Pleuronectidae,family,0.9846,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
a1c68f3638f8a7fd017974f0170919b2a964eb3b,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
acd2506e0f918ec52dc25ca970eb648848c661bd,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
969b159b632cdbff7a3808cfd8bd2d2bb7f9fc40,8113,Cichlidae,family,0.9999,Metazoa,Chordata,Actinopteri,Cichliformes,Cichlidae,,
b74d5c9b60ae07e295d9fe4ca075c46df1512a5f,1489388,Euteleosteomorpha,cohort,0.9999,Metazoa,Chordata,Actinopteri,,,,
2d8aa3367ab4ef9227bf119957c5f87b7a9835bb,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
6acc34be9e6694a4b3f1c99384e6303808601963,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
0be0855039874981789c2b7c7f4769e174104e37,8224,Scombridae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Scombridae,,
3e8483f9ba980ed4bbd28c3107e335e643a4876d,68510,Aulopiformes,order,1,Metazoa,Chordata,Actinopteri,Aulopiformes,,,
1f968203ce3b7741c73a943f0bfd096d21e00fa1,8062,Merluccius,genus,0.9989,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
4a92edc63284d7a782ec4475bcdec14c25bac8f7,186625,Clupeocephala,no rank,0.9973,Metazoa,Chordata,Actinopteri,,,,
8aa22e6d768c571e34f7ce03b5343dc1fcc14614,8193,Zoarcidae,family,0.9999,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
664ddb92d7c9c5b2ff9eb159f807fda88d430f9b,1,root,no rank,1,,,,,,,
9c4fd2d66cb7831e3e4e22b15120e2fe6b42d2ba,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
c6c5b7902b46dfac3bb7710da4fa63b6d05b597b,195599,Citharichthys,genus,0.9999,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
8a92e11c8fb98ac530a34b3a2fde263dca7951c1,30724,Clupea pallasii,species,0.9128,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
cb1951c5ab044ea51ef4cde838035489d02b1801,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
164c8535136e62085626824a9babcc85250fd5ef,7776,Gnathostomata,no rank,1,Metazoa,Chordata,,,,,
080ac51ac82c3efa4be9e47069949734cbe518ba,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
742335de255fd9f627023a6f42b03ce8fdc9ab92,68515,Myctophidae,family,1,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
a34f87e555be281b62a42b024eed280b9ae2013f,8062,Merluccius,genus,0.999,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
bc6103399de327d2bfce6c8c35b5014a8538c521,8224,Scombridae,family,1,Metazoa,Chordata,Actinopteri,Scombriformes,Scombridae,,
ad4a85160abfdbab5115008660485b8d2a7ae3e7,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
dceae0a72cbab2cc24bfdf3603d16c2d73a799f1,1489872,Percomorphaceae,no rank,1,Metazoa,Chordata,Actinopteri,,,,
74b798902f6b57b500e5bb2d7644716496871f45,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
da86a295a30e4f72ed87b5bdca29fec0242cf943,91657,Stenobrachius,genus,0.9964,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
86b53c79f96ba9b61a929876c5cf89c4464b0c67,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
94aceb222285d32fe6d7995e93261808ad4e2501,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
d1df92a859c445f032616f460d9ce3c9b1a41dd4,28380,Sardinops,genus,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Sardinops,
5a566b62ae64ef065388349a0a0a82c191f0be52,365067,Engraulinae,subfamily,1,Metazoa,Chordata,Actinopteri,Clupeiformes,Engraulidae,,
361ff3ac45eb901725dc1bb2da80376769e1e45b,195599,Citharichthys,genus,1,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,
4923eba93ab3b16846ac3d85d9190359e443c2fd,91657,Stenobrachius,genus,0.9965,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,
05645e36213d00c597130aa20777e9e0e59e63f4,30724,Clupea pallasii,species,0.9911,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
66447b867aaeb592523f0d3260d25cd61ffefc05,8256,Pleuronectidae,family,0.9802,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
2dc8f8cc87ad7bb3e37d259a5f5b82877ada4628,30724,Clupea pallasii,species,0.913,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
d8c8f7ab704c8b2640821820b7ea57aa16dbf388,8062,Merluccius,genus,1,Metazoa,Chordata,Actinopteri,Gadiformes,Merlucciidae,Merluccius,
149cc6e61bff7ca695c91cb220f2a1bbe0ec5ef6,50905,Rhacochilus vacca,species,NA,Metazoa,Chordata,Actinopteri,,Embiotocidae,Rhacochilus,Rhacochilus vacca
8b820fda5b614b49e6611f1c5c6aada3c22fcce7,134613,Argentiniformes,order,0.9976,Metazoa,Chordata,Actinopteri,Argentiniformes,,,
a73c6530430efb4bc0a4f1b1c4f1abb46f5f7951,30724,Clupea pallasii,species,0.9133,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
705dfdbc0a8ad4e11af19f4bc0503846417087f9,7780,Raja,genus,0.9997,Metazoa,Chordata,Chondrichthyes,Rajiformes,Rajidae,Raja,
eccf9392db344ba9219c6b4fac74d982d3d08b0a,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
4450bad1f8e6c34ecbe14e051d49e49d67a7d0d6,8256,Pleuronectidae,family,0.998,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,,
05564f2df049a7477a2c484699b1ce1d06cd0d76,30724,Clupea pallasii,species,0.9128,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
e43f8f3eace5ad778a512d4a6604b2db84a879dd,1489799,Bathylagidae,family,0.9904,Metazoa,Chordata,Actinopteri,Argentiniformes,Bathylagidae,,
9fcd49e964cf7a6b0081a446804a1d8e23606cc1,68515,Myctophidae,family,0.9942,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,,
305ce911885ee86e81e9f826aa2b920ddc3d1e66,30724,Clupea pallasii,species,0.9911,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea pallasii
5b6878fe2bb7fba90078dab6dcbac148afe97d18,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
6e921d0c5ee3e59bbd0b12c81edadc5df508f704,36211,Trachurus,genus,1,Metazoa,Chordata,Actinopteri,Carangiformes,Carangidae,Trachurus,
ff75f1b8992f8a22e3636daf798c76b01ce412aa,68514,Myctophiformes,order,1,Metazoa,Chordata,Actinopteri,Myctophiformes,,,
